      No     Day     Mon    Year  INConcob0000001  INConcsi0000001  INConcob0000002  INConcsi0000002  INConcob0000003  INConcsi0000003
    6390      30       6    2014        2.3800001        1.9927753        0.6770000        0.3573840        0.4900000        0.8066689
    6391       1       7    2014    -9999.0000000        2.0225176    -9999.0000000        0.3496923    -9999.0000000        0.7859527
    6392       2       7    2014    -9999.0000000        2.0081383    -9999.0000000        0.3466465    -9999.0000000        0.7733235
    6393       3       7    2014    -9999.0000000        2.0197460    -9999.0000000        0.3403711    -9999.0000000        0.7576528
    6394       4       7    2014    -9999.0000000        2.0353900    -9999.0000000        0.3339980    -9999.0000000        0.7405495
    6395       5       7    2014    -9999.0000000        2.0568015    -9999.0000000        0.3259386    -9999.0000000        0.7246356
    6396       6       7    2014    -9999.0000000        2.0776890    -9999.0000000        0.3156153    -9999.0000000        0.7072154
    6397       7       7    2014    -9999.0000000        2.0583660    -9999.0000000        0.3427537    -9999.0000000        0.7529307
    6398       8       7    2014    -9999.0000000        2.0898417    -9999.0000000        0.3617738    -9999.0000000        0.7658878
    6399       9       7    2014    -9999.0000000        1.9831708    -9999.0000000        0.4510024    -9999.0000000        0.8707002
    6400      10       7    2014    -9999.0000000        2.0543502    -9999.0000000        0.4851710    -9999.0000000        0.8970044
    6401      11       7    2014    -9999.0000000        1.9444185    -9999.0000000        0.4679704    -9999.0000000        0.8679406
    6402      12       7    2014    -9999.0000000        1.8597536    -9999.0000000        0.4515924    -9999.0000000        0.8503439
    6403      13       7    2014    -9999.0000000        1.8152168    -9999.0000000        0.4229963    -9999.0000000        0.8374961
    6404      14       7    2014    -9999.0000000        1.7854187    -9999.0000000        0.3882764    -9999.0000000        0.8150050
    6405      15       7    2014    -9999.0000000        1.7878229    -9999.0000000        0.3562127    -9999.0000000        0.7849504
    6406      16       7    2014    -9999.0000000        1.7936052    -9999.0000000        0.3398883    -9999.0000000        0.7647158
    6407      17       7    2014    -9999.0000000        1.8072537    -9999.0000000        0.3263599    -9999.0000000        0.7466370
    6408      18       7    2014    -9999.0000000        1.8227967    -9999.0000000        0.3165957    -9999.0000000        0.7283133
    6409      19       7    2014    -9999.0000000        1.8387199    -9999.0000000        0.3088666    -9999.0000000        0.7090256
    6410      20       7    2014    -9999.0000000        1.8524491    -9999.0000000        0.3016736    -9999.0000000        0.6898208
    6411      21       7    2014    -9999.0000000        1.8624996    -9999.0000000        0.3094509    -9999.0000000        0.6943267
    6412      22       7    2014    -9999.0000000        1.9048946    -9999.0000000        0.3008222    -9999.0000000        0.6729084
    6413      23       7    2014    -9999.0000000        1.8958182    -9999.0000000        0.2914810    -9999.0000000        0.6619459
    6414      24       7    2014    -9999.0000000        1.8554079    -9999.0000000        0.3315124    -9999.0000000        0.6941149
    6415      25       7    2014    -9999.0000000        1.8788866    -9999.0000000        0.4089910    -9999.0000000        0.7336100
    6416      26       7    2014    -9999.0000000        1.9581029    -9999.0000000        0.3625507    -9999.0000000        0.6988187
    6417      27       7    2014    -9999.0000000        1.8608802    -9999.0000000        0.3896894    -9999.0000000        0.7518133
    6418      28       7    2014    -9999.0000000        1.8731706    -9999.0000000        0.4382451    -9999.0000000        0.7437033
    6419      29       7    2014    -9999.0000000        1.9374753    -9999.0000000        0.4436345    -9999.0000000        0.7317170
    6420      30       7    2014        2.0400000        1.9844323        0.8200000        0.4051054        0.6030000        0.7165947
    6421      31       7    2014    -9999.0000000        1.8959404    -9999.0000000        0.3894999    -9999.0000000        0.7070228
    6422       1       8    2014    -9999.0000000        1.8742170    -9999.0000000        0.3807460    -9999.0000000        0.6949116
    6423       2       8    2014    -9999.0000000        1.9013798    -9999.0000000        0.4128714    -9999.0000000        0.7165889
    6424       3       8    2014    -9999.0000000        2.0001098    -9999.0000000        0.5086245    -9999.0000000        0.8482061
    6425       4       8    2014    -9999.0000000        2.1147215    -9999.0000000        0.5790468    -9999.0000000        0.8571678
    6426       5       8    2014    -9999.0000000        2.2940693    -9999.0000000        0.5056083    -9999.0000000        0.8460426
    6427       6       8    2014    -9999.0000000        2.1236924    -9999.0000000        0.4648292    -9999.0000000        0.8286860
    6428       7       8    2014    -9999.0000000        2.0497948    -9999.0000000        0.4434274    -9999.0000000        0.8080485
    6429       8       8    2014    -9999.0000000        1.9833108    -9999.0000000        0.4286086    -9999.0000000        0.7835667
    6430       9       8    2014    -9999.0000000        1.9605497    -9999.0000000        0.4195635    -9999.0000000        0.7594718
    6431      10       8    2014    -9999.0000000        2.0976271    -9999.0000000        0.5550089    -9999.0000000        0.9167422
    6432      11       8    2014    -9999.0000000        2.2556668    -9999.0000000        0.5528237    -9999.0000000        0.8781995
    6433      12       8    2014    -9999.0000000        2.2170626    -9999.0000000        0.5285775    -9999.0000000        0.8679681
    6434      13       8    2014    -9999.0000000        2.2551508    -9999.0000000        0.6559345    -9999.0000000        0.9761797
    6435      14       8    2014    -9999.0000000        2.3177191    -9999.0000000        0.6621735    -9999.0000000        0.9479266
    6436      15       8    2014    -9999.0000000        2.2654009    -9999.0000000        0.6966096    -9999.0000000        0.9441996
    6437      16       8    2014    -9999.0000000        2.2553109    -9999.0000000        0.7139447    -9999.0000000        0.9409964
    6438      17       8    2014    -9999.0000000        2.2279398    -9999.0000000        0.7217119    -9999.0000000        0.9581906
    6439      18       8    2014    -9999.0000000        2.2148641    -9999.0000000        0.7323592    -9999.0000000        0.9571062
    6440      19       8    2014    -9999.0000000        2.2398327    -9999.0000000        0.7708302    -9999.0000000        0.9731449
    6441      20       8    2014    -9999.0000000        2.2891033    -9999.0000000        0.7837290    -9999.0000000        0.9584487
    6442      21       8    2014    -9999.0000000        2.3219919    -9999.0000000        0.7949206    -9999.0000000        0.9545638
    6443      22       8    2014    -9999.0000000        2.3368094    -9999.0000000        0.8089543    -9999.0000000        0.9459847
    6444      23       8    2014    -9999.0000000        2.3740950    -9999.0000000        0.8295282    -9999.0000000        0.9424480
    6445      24       8    2014    -9999.0000000        2.4229085    -9999.0000000        0.8586173    -9999.0000000        0.9360495
    6446      25       8    2014    -9999.0000000        2.5181475    -9999.0000000        0.9659497    -9999.0000000        1.0174001
    6447      26       8    2014        2.6400001        2.6099359        0.8450000        1.0336196        0.9150000        1.0321161
    6448      27       8    2014    -9999.0000000        2.6674925    -9999.0000000        1.0387275    -9999.0000000        1.0129602
    6449      28       8    2014    -9999.0000000        2.6115378    -9999.0000000        1.0258103    -9999.0000000        0.9980668
    6450      29       8    2014    -9999.0000000        2.5777600    -9999.0000000        1.0189262    -9999.0000000        0.9914824
    6451      30       8    2014    -9999.0000000        2.5528391    -9999.0000000        1.0094408    -9999.0000000        0.9785275
    6452      31       8    2014    -9999.0000000        2.5824106    -9999.0000000        0.9913601    -9999.0000000        0.9613611
    6453       1       9    2014    -9999.0000000        2.5866166    -9999.0000000        1.0266066    -9999.0000000        1.0081177
    6454       2       9    2014    -9999.0000000        2.6737721    -9999.0000000        1.0265027    -9999.0000000        1.0036614
    6455       3       9    2014    -9999.0000000        2.6922104    -9999.0000000        1.0075112    -9999.0000000        0.9801057
    6456       4       9    2014    -9999.0000000        2.6333951    -9999.0000000        0.9876220    -9999.0000000        0.9636605
    6457       5       9    2014    -9999.0000000        2.6036607    -9999.0000000        0.9672449    -9999.0000000        0.9428508
    6458       6       9    2014    -9999.0000000        2.6152425    -9999.0000000        0.9790745    -9999.0000000        0.9574536
    6459       7       9    2014    -9999.0000000        2.6510995    -9999.0000000        0.9766997    -9999.0000000        0.9358974
    6460       8       9    2014    -9999.0000000        2.6914896    -9999.0000000        0.9534627    -9999.0000000        0.9164660
    6461       9       9    2014    -9999.0000000        2.6760443    -9999.0000000        0.9334934    -9999.0000000        0.8977175
    6462      10       9    2014    -9999.0000000        2.6943442    -9999.0000000        0.9694052    -9999.0000000        0.9395205
    6463      11       9    2014    -9999.0000000        2.6886355    -9999.0000000        0.9809727    -9999.0000000        0.9745411
    6464      12       9    2014    -9999.0000000        2.6421704    -9999.0000000        0.9889041    -9999.0000000        0.9825748
    6465      13       9    2014    -9999.0000000        2.5544424    -9999.0000000        1.0093028    -9999.0000000        1.0043512
    6466      14       9    2014    -9999.0000000        2.4787232    -9999.0000000        0.9963142    -9999.0000000        0.9816174
    6467      15       9    2014    -9999.0000000        2.4541319    -9999.0000000        0.9757833    -9999.0000000        0.9623616
    6468      16       9    2014    -9999.0000000        2.3932411    -9999.0000000        0.9553256    -9999.0000000        0.9436363
    6469      17       9    2014    -9999.0000000        2.3947602    -9999.0000000        0.9351521    -9999.0000000        0.9241426
    6470      18       9    2014    -9999.0000000        2.4183067    -9999.0000000        0.9474347    -9999.0000000        0.9792130
    6471      19       9    2014    -9999.0000000        2.4507995        0.7520000        1.0407749    -9999.0000000        1.0860351
    6472      20       9    2014    -9999.0000000        2.4130768    -9999.0000000        1.0776020    -9999.0000000        1.1176477
    6473      21       9    2014    -9999.0000000        2.3392729    -9999.0000000        1.1082599    -9999.0000000        1.1588161
    6474      22       9    2014    -9999.0000000        2.2032021    -9999.0000000        1.1284032    -9999.0000000        1.1720213
    6475      23       9    2014        2.3199999        2.1448497        2.0000000        1.1302349        1.2200000        1.1574760
    6476      24       9    2014    -9999.0000000        2.0722125    -9999.0000000        1.1219861    -9999.0000000        1.1458341
    6477      25       9    2014    -9999.0000000        2.0504877    -9999.0000000        1.1135031    -9999.0000000        1.1378917
    6478      26       9    2014    -9999.0000000        2.0533419    -9999.0000000        1.1064919    -9999.0000000        1.1294549
    6479      27       9    2014    -9999.0000000        2.1200379    -9999.0000000        1.0904135    -9999.0000000        1.1086375
    6480      28       9    2014    -9999.0000000        2.1318493    -9999.0000000        1.0704118    -9999.0000000        1.0896765
    6481      29       9    2014    -9999.0000000        2.1736415    -9999.0000000        1.0526029    -9999.0000000        1.0737321
    6482      30       9    2014    -9999.0000000        2.2217866    -9999.0000000        1.0333430    -9999.0000000        1.0511292
    6483       1      10    2014    -9999.0000000        2.2741191    -9999.0000000        1.0121656    -9999.0000000        1.0292560
    6484       2      10    2014    -9999.0000000        2.3056781    -9999.0000000        0.9909103    -9999.0000000        1.0070878
    6485       3      10    2014    -9999.0000000        2.3483455    -9999.0000000        0.9703417    -9999.0000000        0.9852083
    6486       4      10    2014    -9999.0000000        2.3891547    -9999.0000000        0.9509500    -9999.0000000        0.9638662
    6487       5      10    2014    -9999.0000000        2.4288926    -9999.0000000        0.9330993    -9999.0000000        0.9435390
    6488       6      10    2014    -9999.0000000        2.4674219    -9999.0000000        0.9163283    -9999.0000000        0.9235985
    6489       7      10    2014    -9999.0000000        2.5066863    -9999.0000000        0.9234859    -9999.0000000        0.9698651
    6490       8      10    2014    -9999.0000000        2.5248583    -9999.0000000        0.9530310    -9999.0000000        1.0385719
    6491       9      10    2014    -9999.0000000        2.4959191    -9999.0000000        0.9845781    -9999.0000000        1.0683731
    6492      10      10    2014    -9999.0000000        2.3446882    -9999.0000000        1.0587179    -9999.0000000        1.1391399
    6493      11      10    2014    -9999.0000000        2.3830930    -9999.0000000        1.0661424    -9999.0000000        1.1180712
    6494      12      10    2014    -9999.0000000        2.2098138    -9999.0000000        1.0683887    -9999.0000000        1.1162683
    6495      13      10    2014    -9999.0000000        2.1819975    -9999.0000000        1.0600622    -9999.0000000        1.1015288
    6496      14      10    2014    -9999.0000000        2.1321155    -9999.0000000        1.0443772    -9999.0000000        1.0819447
    6497      15      10    2014    -9999.0000000        2.1314508    -9999.0000000        1.0404616    -9999.0000000        1.0885468
    6498      16      10    2014    -9999.0000000        2.1428327    -9999.0000000        1.0530853    -9999.0000000        1.1049620
    6499      17      10    2014    -9999.0000000        2.2726134    -9999.0000000        1.0458301    -9999.0000000        1.0822513
    6500      18      10    2014    -9999.0000000        2.2584183    -9999.0000000        1.0306567    -9999.0000000        1.0626374
    6501      19      10    2014    -9999.0000000        2.2585600    -9999.0000000        1.0439868    -9999.0000000        1.1058161
    6502      20      10    2014    -9999.0000000        2.3243688    -9999.0000000        1.0339006    -9999.0000000        1.0746305
    6503      21      10    2014    -9999.0000000        2.2831262    -9999.0000000        1.0693083    -9999.0000000        1.1755791
    6504      22      10    2014        2.1800001        2.1827114        1.0400000        1.1721198        0.9020000        1.3134902
    6505      23      10    2014    -9999.0000000        2.2974277    -9999.0000000        1.2033130    -9999.0000000        1.2745516
    6506      24      10    2014    -9999.0000000        2.1537976    -9999.0000000        1.2127628    -9999.0000000        1.2734323
    6507      25      10    2014    -9999.0000000        2.0699826    -9999.0000000        1.2089622    -9999.0000000        1.2632324
    6508      26      10    2014    -9999.0000000        2.0134198    -9999.0000000        1.1979666    -9999.0000000        1.2504437
    6509      27      10    2014    -9999.0000000        1.9950362    -9999.0000000        1.1834997    -9999.0000000        1.2361637
    6510      28      10    2014    -9999.0000000        2.0142382    -9999.0000000        1.1678695    -9999.0000000        1.2206638
    6511      29      10    2014    -9999.0000000        2.0506444    -9999.0000000        1.1586023    -9999.0000000        1.2231630
    6512      30      10    2014    -9999.0000000        2.0947983    -9999.0000000        1.1447869    -9999.0000000        1.2024064
    6513      31      10    2014    -9999.0000000        2.1527325    -9999.0000000        1.1273304    -9999.0000000        1.1829375
    6514       1      11    2014    -9999.0000000        2.1867182    -9999.0000000        1.1070219    -9999.0000000        1.1611079
    6515       2      11    2014    -9999.0000000        2.2212421    -9999.0000000        1.0863233    -9999.0000000        1.1386413
    6516       3      11    2014    -9999.0000000        2.2638600    -9999.0000000        1.0652157    -9999.0000000        1.1157607
    6517       4      11    2014    -9999.0000000        2.3143564    -9999.0000000        1.0446126    -9999.0000000        1.0931432
    6518       5      11    2014    -9999.0000000        2.3258100    -9999.0000000        1.0508908    -9999.0000000        1.1380668
    6519       6      11    2014    -9999.0000000        2.4094999    -9999.0000000        1.0442216    -9999.0000000        1.1119354
    6520       7      11    2014    -9999.0000000        2.3873532    -9999.0000000        1.0371973    -9999.0000000        1.0924646
    6521       8      11    2014    -9999.0000000        2.4346358    -9999.0000000        1.0251784    -9999.0000000        1.0691140
    6522       9      11    2014    -9999.0000000        2.4345829    -9999.0000000        1.0109629    -9999.0000000        1.0464890
    6523      10      11    2014    -9999.0000000        2.4472415    -9999.0000000        0.9960413    -9999.0000000        1.0245451
    6524      11      11    2014    -9999.0000000        2.4839500    -9999.0000000        0.9813430    -9999.0000000        1.0027857
    6525      12      11    2014    -9999.0000000        2.5112598    -9999.0000000        0.9667151    -9999.0000000        0.9820127
    6526      13      11    2014    -9999.0000000        2.5898760    -9999.0000000        0.9549342    -9999.0000000        0.9670896
    6527      14      11    2014    -9999.0000000        2.5845189    -9999.0000000        0.9412860    -9999.0000000        0.9485837
    6528      15      11    2014    -9999.0000000        2.6483372    -9999.0000000        0.9302185    -9999.0000000        0.9339275
    6529      16      11    2014    -9999.0000000        2.6182890    -9999.0000000        0.9683415    -9999.0000000        1.0491301
    6530      17      11    2014        2.2000000        2.6441110        1.3200001        0.9880090        1.3099999        1.0345816
    6531      18      11    2014    -9999.0000000        2.5452754    -9999.0000000        1.0505070    -9999.0000000        1.1517896
    6532      19      11    2014    -9999.0000000        2.4636518    -9999.0000000        1.0818621    -9999.0000000        1.1619321
    6533      20      11    2014    -9999.0000000        2.5031349    -9999.0000000        1.0918643    -9999.0000000        1.1392923
    6534      21      11    2014    -9999.0000000        2.4060225    -9999.0000000        1.0844218    -9999.0000000        1.1218378
    6535      22      11    2014    -9999.0000000        2.3945247    -9999.0000000        1.0709911    -9999.0000000        1.1002566
    6536      23      11    2014    -9999.0000000        2.3929819    -9999.0000000        1.0542887    -9999.0000000        1.0778797
    6537      24      11    2014    -9999.0000000        2.3623885    -9999.0000000        1.0554235    -9999.0000000        1.0957186
    6538      25      11    2014    -9999.0000000        2.3731741    -9999.0000000        1.0483972    -9999.0000000        1.0681131
    6539      26      11    2014    -9999.0000000        2.4914032    -9999.0000000        1.0367279    -9999.0000000        1.0492839
    6540      27      11    2014    -9999.0000000        2.4855421    -9999.0000000        1.0233754    -9999.0000000        1.0271510
    6541      28      11    2014    -9999.0000000        2.5551333    -9999.0000000        1.0101601    -9999.0000000        1.0059196
    6542      29      11    2014    -9999.0000000        2.6079105    -9999.0000000        0.9976365    -9999.0000000        0.9853884
    6543      30      11    2014    -9999.0000000        2.6560044    -9999.0000000        0.9859363    -9999.0000000        0.9654577
    6544       1      12    2014    -9999.0000000        2.7019810    -9999.0000000        0.9755745    -9999.0000000        0.9465992
    6545       2      12    2014    -9999.0000000        2.7466233    -9999.0000000        0.9684407    -9999.0000000        0.9329131
    6546       3      12    2014    -9999.0000000        2.7909844    -9999.0000000        0.9671627    -9999.0000000        0.9216019
    6547       4      12    2014    -9999.0000000        2.8351839    -9999.0000000        0.9684031    -9999.0000000        0.9093641
    6548       5      12    2014    -9999.0000000        2.6999399    -9999.0000000        0.9952197    -9999.0000000        0.9413558
    6549       6      12    2014    -9999.0000000        2.8358444    -9999.0000000        1.0227211    -9999.0000000        0.9765552
    6550       7      12    2014    -9999.0000000        2.5445790    -9999.0000000        1.0575115    -9999.0000000        1.0158814
    6551       8      12    2014    -9999.0000000        2.7916252    -9999.0000000        1.0608651    -9999.0000000        0.9852517
    6552       9      12    2014    -9999.0000000        2.7917016    -9999.0000000        1.0554766    -9999.0000000        0.9708959
    6553      10      12    2014    -9999.0000000        2.7847040    -9999.0000000        1.0817818    -9999.0000000        1.0547298
    6554      11      12    2014    -9999.0000000        2.6506097    -9999.0000000        1.1658741    -9999.0000000        1.2766840
    6555      12      12    2014    -9999.0000000        2.5533660    -9999.0000000        1.2184656    -9999.0000000        1.2711402
    6556      13      12    2014    -9999.0000000        2.5501940    -9999.0000000        1.2445056    -9999.0000000        1.2645150
    6557      14      12    2014    -9999.0000000        2.4161603    -9999.0000000        1.2510628    -9999.0000000        1.2558104
    6558      15      12    2014    -9999.0000000        2.3062586    -9999.0000000        1.2511729    -9999.0000000        1.2529298
    6559      16      12    2014    -9999.0000000        2.2253512    -9999.0000000        1.2486366    -9999.0000000        1.2535114
    6560      17      12    2014    -9999.0000000        2.1734381    -9999.0000000        1.2652165    -9999.0000000        1.3197287
    6561      18      12    2014    -9999.0000000        2.2275702    -9999.0000000        1.2981404    -9999.0000000        1.3638599
    6562      19      12    2014    -9999.0000000        2.1399190    -9999.0000000        1.3765524    -9999.0000000        1.5984902
    6563      20      12    2014    -9999.0000000        2.1224935    -9999.0000000        1.5288386    -9999.0000000        1.8896483
    6564      21      12    2014    -9999.0000000        2.1875647    -9999.0000000        1.6433049    -9999.0000000        1.8585054
    6565      22      12    2014    -9999.0000000        2.1779776    -9999.0000000        1.8016258    -9999.0000000        2.2722594
    6566      23      12    2014    -9999.0000000        2.2150950    -9999.0000000        1.9032032    -9999.0000000        2.1327650
    6567      24      12    2014    -9999.0000000        2.2061717    -9999.0000000        1.9498420    -9999.0000000        2.2276155
    6568      25      12    2014    -9999.0000000        2.2424479    -9999.0000000        1.9586810    -9999.0000000        2.1150927
    6569      26      12    2014    -9999.0000000        2.2919524    -9999.0000000        1.9126443    -9999.0000000        1.8546789
    6570      27      12    2014    -9999.0000000        2.2759338    -9999.0000000        1.8245684    -9999.0000000        1.7380130
    6571      28      12    2014    -9999.0000000        2.2631671    -9999.0000000        1.7374981    -9999.0000000        1.6904336
    6572      29      12    2014    -9999.0000000        2.2474880    -9999.0000000        1.6684785    -9999.0000000        1.6675157
    6573      30      12    2014    -9999.0000000        2.2090530    -9999.0000000        1.6226218    -9999.0000000        1.6529139
    6574      31      12    2014    -9999.0000000        2.1643762    -9999.0000000        1.5962268    -9999.0000000        1.7357021
    6575       1       1    2015    -9999.0000000        2.3112839    -9999.0000000        1.6089128    -9999.0000000        1.7903315
    6576       2       1    2015    -9999.0000000        2.3367184    -9999.0000000        1.6439845    -9999.0000000        1.8554546
    6577       3       1    2015    -9999.0000000        2.3287905    -9999.0000000        1.6707059    -9999.0000000        1.8414177
    6578       4       1    2015    -9999.0000000        2.3023707    -9999.0000000        1.6798308    -9999.0000000        1.8317471
    6579       5       1    2015    -9999.0000000        2.3516107    -9999.0000000        1.6958538    -9999.0000000        1.8099466
    6580       6       1    2015    -9999.0000000        2.3334190    -9999.0000000        1.6927316    -9999.0000000        1.8019925
    6581       7       1    2015    -9999.0000000        2.2900766    -9999.0000000        1.6759484    -9999.0000000        1.7899961
    6582       8       1    2015    -9999.0000000        2.2944742    -9999.0000000        1.7438148    -9999.0000000        2.1397667
    6583       9       1    2015    -9999.0000000        2.4214351    -9999.0000000        2.0467065    -9999.0000000        2.7113710
    6584      10       1    2015    -9999.0000000        2.5530383    -9999.0000000        2.3272246    -9999.0000000        2.8678136
    6585      11       1    2015    -9999.0000000        2.6905516    -9999.0000000        2.5775839    -9999.0000000        3.1163979
    6586      12       1    2015    -9999.0000000        2.8039117    -9999.0000000        2.6936545    -9999.0000000        2.9966280
    6587      13       1    2015    -9999.0000000        2.8252547    -9999.0000000        2.6966169    -9999.0000000        2.8593745
    6588      14       1    2015        3.8599999        2.8437851        4.0599999        2.6378134        4.1700001        2.7664070
    6589      15       1    2015    -9999.0000000        2.8641336    -9999.0000000        2.6142535    -9999.0000000        2.9430864
    6590      16       1    2015    -9999.0000000        2.8495854    -9999.0000000        2.5926166    -9999.0000000        2.8570040
    6591      17       1    2015    -9999.0000000        2.8769600    -9999.0000000        2.5310416    -9999.0000000        2.5756446
    6592      18       1    2015    -9999.0000000        2.8432153    -9999.0000000        2.4042974    -9999.0000000        2.3187286
    6593      19       1    2015    -9999.0000000        2.7929810    -9999.0000000        2.2593866    -9999.0000000        2.2186544
    6594      20       1    2015    -9999.0000000        2.7342890    -9999.0000000        2.1385148    -9999.0000000        2.1943925
    6595      21       1    2015    -9999.0000000        2.6821626    -9999.0000000        2.0564801    -9999.0000000        2.1768446
    6596      22       1    2015    -9999.0000000        2.6421275    -9999.0000000        2.0045905    -9999.0000000        2.1597137
    6597      23       1    2015    -9999.0000000        2.6150216    -9999.0000000        1.9700176    -9999.0000000        2.1405574
    6598      24       1    2015    -9999.0000000        2.6007129    -9999.0000000        1.9437334    -9999.0000000        2.1185302
    6599      25       1    2015    -9999.0000000        2.5670738    -9999.0000000        1.9058641    -9999.0000000        2.0930202
    6600      26       1    2015    -9999.0000000        2.6672329    -9999.0000000        1.8530423    -9999.0000000        2.0577785
    6601      27       1    2015    -9999.0000000        2.7712174    -9999.0000000        1.8375609    -9999.0000000        2.1250008
    6602      28       1    2015    -9999.0000000        2.7464064    -9999.0000000        1.8713127    -9999.0000000        2.3953945
    6603      29       1    2015    -9999.0000000        2.7466709    -9999.0000000        1.9355857    -9999.0000000        2.3540703
    6604      30       1    2015    -9999.0000000        2.7914334    -9999.0000000        2.0155871    -9999.0000000        2.3344451
    6605      31       1    2015    -9999.0000000        2.8955890    -9999.0000000        2.0237779    -9999.0000000        2.3048387
    6606       1       2    2015    -9999.0000000        2.9096226    -9999.0000000        2.0134460    -9999.0000000        2.2707121
    6607       2       2    2015    -9999.0000000        2.9051611    -9999.0000000        1.9959735    -9999.0000000        2.2331147
    6608       3       2    2015    -9999.0000000        2.9794559    -9999.0000000        1.9760490    -9999.0000000        2.1928168
    6609       4       2    2015    -9999.0000000        2.9989125    -9999.0000000        1.9503156    -9999.0000000        2.1500137
    6610       5       2    2015    -9999.0000000        3.0273764    -9999.0000000        1.9216780    -9999.0000000        2.1049594
    6611       6       2    2015    -9999.0000000        3.0455673    -9999.0000000        1.8908395    -9999.0000000        2.0581821
    6612       7       2    2015    -9999.0000000        3.0587757    -9999.0000000        1.8587008    -9999.0000000        2.0101108
    6613       8       2    2015    -9999.0000000        3.0220763    -9999.0000000        1.8551132    -9999.0000000        1.9611070
    6614       9       2    2015    -9999.0000000        3.1854924    -9999.0000000        1.8295319    -9999.0000000        2.2355471
    6615      10       2    2015    -9999.0000000        3.2680675    -9999.0000000        1.9340033    -9999.0000000        2.4494611
    6616      11       2    2015        2.8499999        3.1997004        2.9600000        2.0433907        2.8399999        2.5055921
    6617      12       2    2015    -9999.0000000        3.1149857    -9999.0000000        2.1233251    -9999.0000000        2.4823523
    6618      13       2    2015    -9999.0000000        3.0348627    -9999.0000000        2.1552594    -9999.0000000        2.4570869
    6619      14       2    2015    -9999.0000000        2.9871563    -9999.0000000        2.1651634    -9999.0000000        2.4564596
    6620      15       2    2015    -9999.0000000        2.9745241    -9999.0000000        2.1632116    -9999.0000000        2.4179959
    6621      16       2    2015    -9999.0000000        2.9828618    -9999.0000000        2.1490642    -9999.0000000        2.3804556
    6622      17       2    2015    -9999.0000000        2.9981057    -9999.0000000        2.1256225    -9999.0000000        2.3416116
    6623      18       2    2015    -9999.0000000        3.0150171    -9999.0000000        2.1125166    -9999.0000000        2.3724482
    6624      19       2    2015    -9999.0000000        3.0360756    -9999.0000000        2.1012177    -9999.0000000        2.3334263
    6625      20       2    2015    -9999.0000000        3.0543464    -9999.0000000        2.1330064    -9999.0000000        2.4514225
    6626      21       2    2015    -9999.0000000        3.0677026    -9999.0000000        2.1525615    -9999.0000000        2.3599010
    6627      22       2    2015    -9999.0000000        3.0809488    -9999.0000000        2.1554391    -9999.0000000        2.3056922
    6628      23       2    2015    -9999.0000000        3.0506958    -9999.0000000        2.1215410    -9999.0000000        2.2788278
    6629      24       2    2015    -9999.0000000        3.0966021    -9999.0000000        2.1192576    -9999.0000000        2.3760342
    6630      25       2    2015    -9999.0000000        3.0447212    -9999.0000000        2.1304762    -9999.0000000        2.3355000
    6631      26       2    2015    -9999.0000000        3.0135223    -9999.0000000        2.1255760    -9999.0000000        2.2659341
    6632      27       2    2015    -9999.0000000        2.9781887    -9999.0000000        2.0953049    -9999.0000000        2.1935042
    6633      28       2    2015    -9999.0000000        2.9631256    -9999.0000000        2.0643066    -9999.0000000        2.1570513
    6634       1       3    2015    -9999.0000000        2.9140327    -9999.0000000        2.0375986    -9999.0000000        2.1713025
    6635       2       3    2015    -9999.0000000        2.9002218    -9999.0000000        2.0115574    -9999.0000000        2.0649144
    6636       3       3    2015    -9999.0000000        2.8256636    -9999.0000000        1.9912603    -9999.0000000        2.0602113
    6637       4       3    2015    -9999.0000000        2.7604377    -9999.0000000        1.9909886    -9999.0000000        2.0900169
    6638       5       3    2015    -9999.0000000        2.7331659    -9999.0000000        2.0044361    -9999.0000000        2.1056015
    6639       6       3    2015    -9999.0000000        2.6737687    -9999.0000000        2.0054529    -9999.0000000        2.1068445
    6640       7       3    2015    -9999.0000000        2.6437585    -9999.0000000        1.9944001    -9999.0000000        2.0774731
    6641       8       3    2015    -9999.0000000        2.6370068    -9999.0000000        1.9661770    -9999.0000000        2.0188390
    6642       9       3    2015    -9999.0000000        2.6424641    -9999.0000000        1.9306825    -9999.0000000        1.9878803
    6643      10       3    2015    -9999.0000000        2.6543824    -9999.0000000        1.9058078    -9999.0000000        2.0102400
    6644      11       3    2015        2.9400001        2.6828810        2.7200000        1.8843868        2.9500000        2.0000838
    6645      12       3    2015    -9999.0000000        2.6948900    -9999.0000000        1.8619940    -9999.0000000        1.9784798
    6646      13       3    2015    -9999.0000000        2.7095701    -9999.0000000        1.8381910    -9999.0000000        1.9493990
    6647      14       3    2015    -9999.0000000        2.7635230    -9999.0000000        1.8570443    -9999.0000000        2.1134886
    6648      15       3    2015    -9999.0000000        2.8391697    -9999.0000000        1.8593298    -9999.0000000        2.0515713
    6649      16       3    2015    -9999.0000000        2.8568446    -9999.0000000        1.8543000    -9999.0000000        2.0004690
    6650      17       3    2015    -9999.0000000        2.8251008    -9999.0000000        1.8296290    -9999.0000000        1.9629585
    6651      18       3    2015    -9999.0000000        2.8012435    -9999.0000000        1.7932348    -9999.0000000        1.9237470
    6652      19       3    2015    -9999.0000000        2.7844037    -9999.0000000        1.7516138    -9999.0000000        1.8816156
    6653      20       3    2015    -9999.0000000        2.7783534    -9999.0000000        1.7076760    -9999.0000000        1.8380948
