      No     Day     Mon    Year  Qobs_0000000001  Qsim_0000000001  Qobs_0000000002  Qsim_0000000002  Qobs_0000000003  Qsim_0000000003
    6568      25      12    2014        4.1090000        3.0535598        3.3600000        2.9517772        2.5100000        2.2160082
    6569      26      12    2014        3.7430000        3.1642428        2.8900000        2.7999206        2.0900000        1.8233894
    6570      27      12    2014        3.3370000        3.1050482        2.5500000        2.5194569        1.8100000        1.5009735
    6571      28      12    2014        2.9850000        2.9328387        2.3100000        2.1670160        1.5200000        1.3027049
    6572      29      12    2014        2.6960000        2.6692753        2.1600000        1.8638338        1.3700000        1.1579976
    6573      30      12    2014        2.6180000        2.4425094        2.1000000        1.6540629        1.3200000        1.0363380
    6574      31      12    2014        2.6030000        2.6689400        2.1000000        1.8696418        1.2600000        1.0888397
    6575       1       1    2015        2.5690000        2.7048699        2.1300000        1.6582700        1.3300000        1.1156379
    6576       2       1    2015        2.5530000        2.2961598        2.0300000        1.7201956        1.2600000        1.2530149
    6577       3       1    2015        2.4910000        2.0293645        2.0200000        1.7649036        1.2500000        1.2688047
    6578       4       1    2015        2.4340000        2.0266783        1.9700000        1.8392058        1.1900000        1.2823700
    6579       5       1    2015        2.3700000        2.0545930        1.9100000        1.8105235        1.1300000        1.1919753
    6580       6       1    2015        2.3700000        2.0360700        1.8000000        1.7232883        1.0500000        1.0546021
    6581       7       1    2015        2.2030000        2.0215814        1.7400000        1.5879180        1.0000000        0.9555612
    6582       8       1    2015        1.9550000        2.3192554        1.6800000        1.8992090        1.1000000        1.8183150
    6583       9       1    2015        3.0270000        2.6617179        2.6000000        2.5075390        2.2000000        3.1938069
    6584      10       1    2015        4.1470000        2.9125716        3.2700000        3.6535160        2.7300000        4.0236780
    6585      11       1    2015        4.9900000        3.4278122        4.0800000        4.8371002        3.1500000        4.8765879
    6586      12       1    2015        5.2230000        4.2105852        4.9200000        5.6852775        3.5200000        4.7590013
    6587      13       1    2015        5.9890000        5.1982138        5.4500000        5.9638623        3.5900000        4.0484086
    6588      14       1    2015        5.7990000        6.0404256        5.1800000        5.6899038        3.4000000        3.4963351
    6589      15       1    2015        5.5200000        6.3164712        5.1100000        5.2491078        3.3500000        3.7809802
    6590      16       1    2015        5.6710000        6.2300052        5.2000000        5.1467611        3.2200000        3.6189069
    6591      17       1    2015        5.2650000        5.9436308        4.9200000        4.8733637        3.0700000        2.7831659
    6592      18       1    2015        4.8790000        5.5432042        4.4200000        4.2836299        2.7500000        2.1261410
    6593      19       1    2015        4.4580000        5.1003256        4.2900000        3.5091500        2.5200000        1.7769196
    6594      20       1    2015        4.1880000        4.5317621        4.1900000        2.8904631        2.4300000        1.5668274
    6595      21       1    2015        3.8820000        3.8688470        3.7800000        2.4862459        2.2400000        1.3953615
    6596      22       1    2015        3.6490000        3.2606396        3.2200000        2.2050065        2.0700000        1.2500298
    6597      23       1    2015        3.4670000        2.7976035        2.8500000        1.9792174        1.8800000        1.1260950
    6598      24       1    2015        3.1970000        2.4642661        2.5800000        1.7871329        1.7400000        1.0198147
    6599      25       1    2015        2.9390000        2.6198715        2.4600000        1.9368829        1.6400000        0.9282047
    6600      26       1    2015        2.9310000        2.9423990        2.4600000        1.8872858        1.6300000        0.8584486
    6601      27       1    2015        2.9560000        2.7658504        2.4600000        1.7332821        1.7000000        0.8601212
    6602      28       1    2015        2.9140000        2.4627102        2.3200000        1.9249145        1.6200000        1.2053817
    6603      29       1    2015        3.2380000        2.5209859        2.6500000        2.1790232        1.6500000        1.1434346
    6604      30       1    2015        3.1400000        2.9306373        2.5700000        2.1549584        1.6000000        1.0185352
    6605      31       1    2015        3.1340000        3.0144241        2.4500000        1.9739706        1.4700000        0.9262439
    6606       1       2    2015        2.8980000        2.7227419        2.2000000        1.7846354        1.3900000        0.8464724
    6607       2       2    2015        2.6730000        2.4616531        2.0100000        1.6207461        1.2800000        0.7772086
    6608       3       2    2015        2.5700000        2.2402044        1.8700000        1.4795348        1.1500000        0.7168140
    6609       4       2    2015        2.3790000        2.0282690        1.7600000        1.3571698        1.0700000        0.6639451
    6610       5       2    2015        2.1520000        1.8442105        1.6500000        1.2506431        0.9900000        0.6174929
    6611       6       2    2015        1.9970000        1.6870042        1.5700000        1.1575046        0.9600000        0.5765368
    6612       7       2    2015        1.7770000        1.5510781        1.6500000        1.0757437        0.8900000        0.5403080
    6613       8       2    2015        2.1200000        1.5202445        1.6100000        1.0158502        0.8800000        0.5081615
    6614       9       2    2015        1.9790000        1.5644877        1.5500000        1.1740001        0.9100000        0.6856265
    6615      10       2    2015        2.2760000        1.5384528        2.2500000        1.3245988        1.3200000        0.9891834
    6616      11       2    2015        2.8190000        1.5697670        2.6700000        1.6069127        1.4300000        1.1174865
    6617      12       2    2015        2.8630000        1.6997546        2.6700000        1.7524588        1.4300000        1.0156958
    6618      13       2    2015        2.7700000        1.8532365        2.6300000        1.7064560        1.3100000        0.9119034
    6619      14       2    2015        2.7120000        1.9436942        2.6500000        1.5825957        1.2500000        0.8954334
    6620      15       2    2015        2.6060000        1.9226504        2.4700000        1.4777301        1.2200000        0.8371391
    6621      16       2    2015        2.4660000        1.8236485        2.1300000        1.3886634        1.1600000        0.7739097
    6622      17       2    2015        2.2830000        1.7058044        1.9200000        1.2941294        1.0600000        0.7145885
    6623      18       2    2015        2.0770000        1.5956291        1.7700000        1.2113363        1.0100000        0.7196914
    6624      19       2    2015        1.9950000        1.4948009        1.6500000        1.1550349        0.9700000        0.6779891
    6625      20       2    2015        1.9000000        1.4089316        1.6000000        1.1344116        0.9100000        0.8236925
    6626      21       2    2015        1.9000000        1.3519081        1.6600000        1.1839304        0.9400000        0.9913447
    6627      22       2    2015        1.8350000        1.3346529        1.6500000        1.2782892        0.9800000        0.9682449
    6628      23       2    2015        1.7420000        1.4045293        1.5800000        1.3658335        0.9100000        0.8686439
    6629      24       2    2015        1.7350000        1.4875815        1.5700000        1.3702318        0.9100000        0.9482757
    6630      25       2    2015        1.6550000        1.5463816        1.5100000        1.3623770        0.8800000        0.9654991
    6631      26       2    2015        1.6990000        1.5652751        1.3800000        1.3663559        0.8500000        0.9592272
    6632      27       2    2015        1.6900000        1.5814486        1.3000000        1.3971477        0.8200000        1.0809168
    6633      28       2    2015        1.6970000        1.5926973        1.3500000        1.4355514        0.8400000        1.0691333
    6634       1       3    2015        1.6970000        1.6448418        1.3100000        1.5412201        0.8600000        1.3696872
    6635       2       3    2015        1.7720000        1.7176261        1.4800000        1.7304734        0.9700000        1.5851710
    6636       3       3    2015        1.7930000        1.8423639        1.4800000        1.9832590        0.9600000        1.7881309
    6637       4       3    2015        1.9060000        2.0431027        1.6500000        2.2125433        1.0900000        1.7881673
    6638       5       3    2015        2.0200000        2.2508611        1.6400000        2.2831242        1.0900000        1.5737211
    6639       6       3    2015        2.0200000        2.4081103        1.6400000        2.1670734        1.0900000        1.3742633
    6640       7       3    2015        1.9750000        2.4491351        1.6100000        1.9568362        1.0900000        1.2434260
    6641       8       3    2015        1.9000000        2.3566207        1.6400000        1.7596216        1.0900000        1.1467561
    6642       9       3    2015        1.9260000        2.1795810        1.6600000        1.6074645        1.1200000        1.0519247
    6643      10       3    2015        1.9460000        1.9905782        1.7200000        1.4884985        1.1200000        0.9650517
    6644      11       3    2015        1.8890000        1.8243399        1.7400000        1.3800002        1.0900000        0.8770562
    6645      12       3    2015        1.8380000        1.6853115        1.6200000        1.2735924        1.0500000        0.7995180
    6646      13       3    2015        1.7500000        1.5648158        1.5500000        1.1754653        1.0200000        0.7349251
    6647      14       3    2015        1.7500000        1.4865385        1.5500000        1.1801148        0.9700000        0.8134173
    6648      15       3    2015        1.7520000        1.4323878        1.6500000        1.2115284        1.0100000        0.8154251
    6649      16       3    2015        1.9160000        1.4102990        1.5600000        1.2210878        1.0100000        0.7725123
    6650      17       3    2015        1.7600000        1.4074161        1.4600000        1.1815110        0.9700000        0.7149951
    6651      18       3    2015        1.6070000        1.3935301        1.3200000        1.1130431        0.9200000        0.6622884
    6652      19       3    2015        1.6320000        1.3512232        1.2400000        1.0385640        0.8300000        0.6162154
    6653      20       3    2015        1.6300000        1.2842800        1.1800000        0.9695601        0.8000000        0.5757403
    6654      21       3    2015        1.5600000        1.2325059        1.1800000        0.9561728        0.8000000        0.6573860
    6655      22       3    2015        1.5600000        1.1823261        1.2400000        0.9773040        0.8100000        0.6496323
    6656      23       3    2015        1.5600000        1.1543705        1.0500000        0.9857451        0.8000000        0.6051845
    6657      24       3    2015        1.5340000        1.1462341        1.0200000        0.9524696        0.7700000        0.5659960
    6658      25       3    2015        1.4880000        1.1340574        0.9800000        0.8982332        0.7400000        0.5313992
    6659      26       3    2015        1.4300000        1.1026478        0.9700000        0.8484647        0.7000000        0.5215285
    6660      27       3    2015        1.4300000        1.0608109        1.0600000        0.8204382        0.6800000        0.5356020
    6661      28       3    2015        1.4670000        1.0187577        1.0700000        0.8239680        0.6700000        0.5858718
    6662      29       3    2015        1.5650000        1.0549356        1.1700000        1.2951063        0.9800000        1.6799665
    6663      30       3    2015        3.7590000        1.5450918        4.3000000        2.4040642        2.9900000        3.3603339
    6664      31       3    2015        4.7560000        2.4896789        5.4000000        3.9855409        3.5900000        4.8199830
    6665       1       4    2015        8.1660000        3.9883597        7.7200000        6.0639561        4.4000000        6.6299387
    6666       2       4    2015        8.1870000        5.5412375        7.9100000        7.6754104        3.9100000        6.2031591
    6667       3       4    2015        7.8430000        6.8046220        7.6800000        8.0251929        3.6300000        4.5997043
    6668       4       4    2015        7.6380000        7.7494821        7.4800000        6.9896075        3.5300000        3.3742117
    6669       5       4    2015        7.3420000        7.9459124        6.9300000        5.4915648        3.2500000        2.6294918
    6670       6       4    2015        6.6100000        7.2416899        6.1500000        4.3028312        3.0000000        2.1506307
    6671       7       4    2015        5.7880000        6.0456897        5.4800000        3.5102365        2.7900000        1.8271280
    6672       8       4    2015        5.3180000        4.8789325        4.9000000        2.9743661        2.5600000        1.6053617
    6673       9       4    2015        4.7030000        3.9892365        4.3800000        2.5925324        2.3100000        1.4324730
    6674      10       4    2015        4.2180000        3.3667282        3.9000000        2.3042778        2.0700000        1.2861620
    6675      11       4    2015        3.8270000        2.9279543        3.4200000        2.0724129        1.9000000        1.1632162
    6676      12       4    2015        3.4180000        2.5991365        3.0400000        1.8762891        1.7100000        1.0573135
    6677      13       4    2015        3.0050000        2.3374875        2.6200000        1.7081246        1.5100000        0.9650976
    6678      14       4    2015        2.5960000        2.1197393        2.1600000        1.5625584        1.2600000        0.8850730
    6679      15       4    2015        2.3560000        1.9338136        2.0100000        1.4357642        1.2100000        0.8154787
    6680      16       4    2015        2.1610000        1.7732451        1.9000000        1.3250897        1.1600000        0.7547012
    6681      17       4    2015        1.9970000        1.6336897        1.7300000        1.2282286        1.0500000        0.7014154
    6682      18       4    2015        1.7250000        1.5118891        1.6200000        1.1431439        0.9700000        0.6545265
    6683      19       4    2015        1.5830000        1.4052435        1.4800000        1.0681265        0.9400000        0.6131240
    6684      20       4    2015        1.3830000        1.3115539        1.3500000        1.0017539        0.9000000        0.5764468
    6685      21       4    2015        1.2550000        1.2289489        1.2100000        0.9428355        0.8300000        0.5438552
    6686      22       4    2015        1.2650000        1.1564158        1.1500000        0.8918205        0.8000000        0.5189848
    6687      23       4    2015        1.2420000        1.0924095        1.1300000        0.8475668        0.8100000        0.4936793
    6688      24       4    2015        1.1550000        1.0360855        1.1200000        0.8076532        0.7700000        0.4699107
    6689      25       4    2015        1.0180000        0.9872067        1.0500000        0.7704413        0.7500000        0.4498495
    6690      26       4    2015        1.0610000        0.9516208        1.0600000        0.7591128        0.7500000        0.4919249
    6691      27       4    2015        1.2720000        0.9280822        1.1500000        0.7869753        0.7900000        0.5477366
    6692      28       4    2015        1.3850000        0.9204679        1.3000000        0.8237284        0.8400000        0.5372712
    6693      29       4    2015        1.2130000        0.9338305        1.1500000        0.8332378        0.7100000        0.5074992
    6694      30       4    2015        1.0920000        1.1492011        1.0400000        0.9610282        0.6800000        0.6492418
    6695       1       5    2015        1.2000000        1.2537811        1.2800000        0.9416046        0.8600000        0.6331052
    6696       2       5    2015        1.1490000        1.1592992        1.0800000        0.9628529        0.7100000        0.5747276
    6697       3       5    2015        1.0670000        1.1292143        0.9900000        0.9477805        0.6300000        0.6093488
    6698       4       5    2015        1.1320000        1.1269934        1.0600000        0.9306073        0.7000000        0.6001825
    6699       5       5    2015        1.1570000        1.1073484        1.0000000        0.9151869        0.6500000        0.5612165
    6700       6       5    2015        1.1110000        1.0846410        0.8700000        0.8819949        0.5700000        0.5278186
    6701       7       5    2015        1.0180000        1.0557034        0.7300000        0.8359055        0.5600000        0.4983227
    6702       8       5    2015        0.9410000        1.0187123        0.7100000        0.7912922        0.5100000        0.4721802
    6703       9       5    2015        0.9590000        0.9777248        0.7000000        0.7533628        0.5100000        0.4496033
    6704      10       5    2015        0.9690000        0.9329945        0.6900000        0.7187194        0.5100000        0.4291203
    6705      11       5    2015        0.9680000        0.8904578        0.6400000        0.6873464        0.4600000        0.4104726
    6706      12       5    2015        1.0290000        1.1858622        0.5900000        0.7445192        0.3900000        0.4489431
    6707      13       5    2015        1.0860000        1.2678858        0.5900000        0.6847509        0.4400000        0.4399233
    6708      14       5    2015        1.0650000        0.9965482        0.4800000        0.6840768        0.3800000        0.4149211
    6709      15       5    2015        1.0440000        0.8522222        0.4500000        0.6651326        0.3900000        0.3973674
    6710      16       5    2015        1.0010000        0.8146240        0.4400000        0.6377574        0.3700000        0.3816515
    6711      17       5    2015        1.0530000        0.7910268        0.4400000        0.6127553        0.3700000        0.3674910
    6712      18       5    2015        0.9800000        0.7646541        0.4400000        0.5907898        0.3700000        0.3546907
    6713      19       5    2015        0.9750000        0.7370554        0.4200000        0.5708668        0.3700000        0.3431069
    6714      20       5    2015        0.9360000        0.7115833        0.4100000        0.5527484        0.3300000        0.3325962
    6715      21       5    2015        0.8830000        0.6886324        0.4000000        0.5362344        0.3300000        0.3230350
    6716      22       5    2015        0.8500000        0.6678088        0.4000000        0.5211469        0.3400000        0.3143157
    6717      23       5    2015        0.8630000        0.6488288        0.4300000        0.5073284        0.3400000        0.3063447
    6718      24       5    2015        0.8790000        0.6314891        0.4000000        0.4946427        0.3300000        0.2990486
    6719      25       5    2015        0.8790000        0.6160532        0.4000000        0.4864178        0.3300000        0.3078718
    6720      26       5    2015        0.8910000        0.6028990        0.4400000        0.4831320        0.3100000        0.3028657
    6721      27       5    2015        0.8870000        0.5930081        0.4100000        0.4794638        0.2900000        0.2937100
    6722      28       5    2015        0.8360000        0.5868236        0.4000000        0.4761558        0.2800000        0.3107617
    6723      29       5    2015        0.8150000        0.5827407        0.4500000        0.4772559        0.3300000        0.3075386
    6724      30       5    2015        0.7750000        0.5797290        0.4700000        0.4783627        0.3200000        0.2994514
    6725      31       5    2015        0.8110000        0.5783448        0.4200000        0.4734209        0.3000000        0.2958444
    6726       1       6    2015        0.8550000        0.5764679        0.3800000        0.4674194        0.2900000        0.2954603
    6727       2       6    2015        0.7640000        0.5723184        0.4000000        0.4625683        0.3200000        0.2905526
    6728       3       6    2015        0.6710000        0.5662993        0.3900000        0.4566959        0.3100000        0.2839269
    6729       4       6    2015        0.5700000        0.5595566        0.3300000        0.4486508        0.2900000        0.2778341
    6730       5       6    2015        0.5650000        0.5520917        0.3400000        0.4398017        0.2600000        0.2722249
    6731       6       6    2015        0.5380000        0.5435224        0.3300000        0.4313290        0.2600000        0.2670484
    6732       7       6    2015        0.5000000        0.5342235        0.3200000        0.4234680        0.2500000        0.2622599
    6733       8       6    2015        0.4980000        0.5249601        0.2900000        0.4161587        0.2300000        0.2578202
    6734       9       6    2015        0.4680000        0.5161889        0.2900000        0.4093472        0.2300000        0.2536943
    6735      10       6    2015        0.4840000        0.5080039        0.2900000        0.4029857        0.2300000        0.2498514
    6736      11       6    2015        0.4650000        0.5003666        0.2900000        0.3970316        0.2300000        0.2462642
    6737      12       6    2015        0.4480000        0.4932246        0.2900000        0.3914472        0.2300000        0.2429082
    6738      13       6    2015        0.4140000        0.4866185        0.2900000        0.3864493        0.2300000        0.2409589
    6739      14       6    2015        0.4000000        0.4804353        0.2900000        0.3821141        0.2200000        0.2384048
    6740      15       6    2015        0.4430000        0.4747939        0.2900000        0.3780637        0.2100000        0.2354943
    6741      16       6    2015        0.4240000        0.4696673        0.2600000        0.3738847        0.2100000        0.2327517
    6742      17       6    2015        0.4130000        0.4651064        0.2800000        0.3701711        0.2100000        0.2313477
    6743      18       6    2015        0.4190000        0.4607062        0.2800000        0.3670121        0.2000000        0.2296024
    6744      19       6    2015        0.4180000        0.4565557        0.3100000        0.3640358        0.2000000        0.2273059
    6745      20       6    2015        0.4190000        0.4527155        0.2900000        0.3607530        0.2000000        0.2249875
    6746      21       6    2015        0.4280000        0.4490144        0.2800000        0.3572193        0.2000000        0.2227879
    6747      22       6    2015        0.5410000        0.9739194        0.2900000        0.6492448        0.2100000        0.3048092
    6748      23       6    2015        0.6800000        1.2398549        0.5100000        0.4408235        0.2700000        0.2776312
    6749      24       6    2015        0.6170000        0.8777540        0.5000000        0.4404190        0.2600000        0.2350778
    6750      25       6    2015        0.5130000        0.6133320        0.3900000        0.3962368        0.2300000        0.2251952
    6751      26       6    2015        0.4610000        0.5243581        0.3500000        0.3660067        0.2100000        0.2226609
    6752      27       6    2015        0.4640000        0.4902008        0.3600000        0.3603889        0.2500000        0.2509148
    6753      28       6    2015        0.5140000        0.4631461        0.4400000        0.3682779        0.2500000        0.2383715
    6754      29       6    2015        0.4610000        0.4512653        0.3600000        0.3697384        0.2100000        0.2227090
    6755      30       6    2015        0.4300000        0.4500280        0.3000000        0.3595989        0.1900000        0.2201110
    6756       1       7    2015        0.3840000        0.4485936        0.2500000        0.3493888        0.1800000        0.2176637
    6757       2       7    2015        0.3580000        0.4423386        0.2500000        0.3439495        0.1600000        0.2153531
    6758       3       7    2015        0.3340000        0.4339677        0.2200000        0.3403834        0.1600000        0.2131668
    6759       4       7    2015        0.3410000        0.4270988        0.2000000        0.3369966        0.1600000        0.2110938
    6760       5       7    2015        0.4170000        1.8662978        0.2300000        0.9896558        0.1500000        0.4165713
    6761       6       7    2015        0.6230000        2.4765444        0.5200000        0.4976765        0.2900000        0.3115701
    6762       7       7    2015        0.4620000        1.7002317        0.3500000        0.7100280        0.2300000        0.3241838
    6763       8       7    2015        0.5860000        1.2185891        0.6300000        0.5200420        0.2900000        0.2920703
    6764       9       7    2015        0.5620000        0.8775747        0.4500000        0.4685858        0.2600000        0.2497765
    6765      10       7    2015        0.5330000        0.6665789        0.4100000        0.4088431        0.2400000        0.2363413
    6766      11       7    2015        0.4840000        0.5666666        0.3500000        0.3791849        0.2100000        0.2318245
    6767      12       7    2015        0.4700000        0.7796269        0.3100000        0.4837442        0.1900000        0.2453563
    6768      13       7    2015        0.4850000        0.8628565        0.3600000        0.3846740        0.2100000        0.2500864
    6769      14       7    2015        0.5060000        0.6640645        0.4400000        0.4394575        0.2000000        0.2760028
    6770      15       7    2015        0.5280000        0.5570650        0.4400000        0.4130924        0.2200000        0.2619394
    6771      16       7    2015        0.4690000        0.5284615        0.3900000        0.4073838        0.2100000        0.2410381
    6772      17       7    2015        0.4390000        0.5116606        0.3200000        0.3878584        0.1800000        0.2357148
    6773      18       7    2015        0.3840000        0.4960278        0.2800000        0.3732220        0.1600000        0.2312413
    6774      19       7    2015        0.4950000        0.8718810        0.5100000        0.6990358        0.2900000        0.3893655
    6775      20       7    2015        0.6770000        1.1271667        0.5800000        0.5247102        0.2600000        0.3093063
    6776      21       7    2015        0.5420000        0.9050526        0.3900000        0.5072018        0.2200000        0.2492371
    6777      22       7    2015        0.3960000        0.6879183        0.3500000        0.4290977        0.2300000        0.2428134
    6778      23       7    2015        0.3890000        0.5917947        0.3100000        0.3892053        0.2100000        0.2369689
    6779      24       7    2015        0.3800000        0.6803746        0.2400000        0.3823328        0.1900000        0.2348958
    6780      25       7    2015        0.4510000        0.7184567        0.2400000        0.3716928        0.2000000        0.2345232
    6781      26       7    2015        0.3610000        0.5649091        0.2300000        0.3680315        0.1900000        0.2326459
    6782      27       7    2015        0.3800000        0.4794476        0.2300000        0.3984219        0.2200000        0.3130509
    6783      28       7    2015        0.4350000        0.4750743        0.4000000        0.4257670        0.2400000        0.2781228
    6784      29       7    2015        0.5000000        0.4905979        0.3400000        0.4272414        0.1900000        0.2439533
    6785      30       7    2015        0.4660000        0.5055081        0.3100000        0.3976033        0.1600000        0.2395533
    6786      31       7    2015        0.3820000        0.5050136        0.2600000        0.3752729        0.1600000        0.2335403
    6787       1       8    2015        0.3820000        0.4886431        0.2500000        0.3641078        0.1400000        0.2280638
    6788       2       8    2015        0.3820000        0.4683911        0.2300000        0.3566016        0.1400000        0.2230656
    6789       3       8    2015        0.3450000        0.4531590        0.2100000        0.3494493        0.1400000        0.2184907
    6790       4       8    2015        0.3400000        0.4432172        0.1900000        0.3438276        0.1400000        0.2158394
    6791       5       8    2015        0.3400000        0.4353973        0.2300000        0.3388978        0.1300000        0.2125135
    6792       6       8    2015        0.3400000        0.4286108        0.2000000        0.3341243        0.1200000        0.2087640
    6793       7       8    2015        0.3400000        0.4225151        0.1800000        0.3291420        0.1200000        0.2052977
    6794       8       8    2015        0.3220000        0.4167358        0.1600000        0.3241368        0.1100000        0.2020864
    6795       9       8    2015        0.3010000        0.4110242        0.1600000        0.3193887        0.1300000        0.1991035
    6796      10       8    2015        0.2960000        0.4053899        0.1600000        0.3149591        0.1100000        0.1963257
    6797      11       8    2015        0.2660000        0.3999707        0.1400000        0.3108166        0.1100000        0.1937325
    6798      12       8    2015        0.2420000        0.3948601        0.1200000        0.3069334        0.1000000        0.1913056
    6799      13       8    2015        0.2210000        0.3903527        0.0900000        0.3036283        0.1000000        0.1890726
    6800      14       8    2015        0.2080000        0.3862036        0.1500000        0.3012251        0.1000000        0.1880972
    6801      15       8    2015        0.3060000        0.3826806        0.3400000        0.2994736        0.1000000        0.1869659
    6802      16       8    2015        0.5010000        2.0039926        0.3400000        1.2854480        0.1200000        0.3060466
    6803      17       8    2015        1.1460000        5.2059464        0.7000000        1.8972490        0.1600000        0.6741594
    6804      18       8    2015        3.3990000        6.4015145        2.7900000        1.5010242        0.5200000        0.5537327
    6805      19       8    2015        2.8620000        4.5320631        1.7500000        1.0300509        0.3300000        0.3179447
    6806      20       8    2015        1.5830000        2.4017457        0.9700000        0.7646274        0.2100000        0.2577692
    6807      21       8    2015        1.1590000        1.4052783        0.7200000        0.5754739        0.1900000        0.2488436
    6808      22       8    2015        0.8820000        1.0168059        0.5600000        0.5013957        0.1700000        0.2407974
    6809      23       8    2015        0.6930000        0.8658300        0.4700000        0.4974649        0.1400000        0.2441969
    6810      24       8    2015        0.6860000        0.7930919        0.4600000        0.5010130        0.1500000        0.2548013
    6811      25       8    2015        0.5980000        0.7346930        0.4600000        0.4982876        0.1600000        0.2524133
    6812      26       8    2015        0.5330000        0.7099054        0.4100000        0.4883314        0.1600000        0.2434437
    6813      27       8    2015        0.4830000        1.4913743        0.3500000        1.1079771        0.1600000        0.4701704
    6814      28       8    2015        0.8640000        1.9517599        0.8600000        0.8083700        0.3400000        0.3844737
    6815      29       8    2015        0.8650000        1.5390281        0.7200000        0.7888594        0.2500000        0.2983995
    6816      30       8    2015        0.6620000        1.1895679        0.5200000        0.6758206        0.2100000        0.2848061
    6817      31       8    2015        0.5470000        1.0284477        0.4100000        0.6017439        0.1800000        0.2727125
    6818       1       9    2015        0.5590000        0.9470470        0.3900000        0.6475679        0.1900000        0.3346991
    6819       2       9    2015        0.5750000        0.9133020        0.4900000        0.6463702        0.2600000        0.3269462
    6820       3       9    2015        0.6250000        1.0025897        0.4600000        0.6652866        0.2900000        0.2992241
    6821       4       9    2015        0.6160000        1.0757417        0.5500000        0.6280452        0.2800000        0.2856549
    6822       5       9    2015        0.5660000        0.9878059        0.3700000        0.5910601        0.1700000        0.2798328
    6823       6       9    2015        0.5430000        1.0333949        0.3100000        0.5846010        0.1500000        0.2814862
    6824       7       9    2015        0.5170000        1.0118745        0.3100000        0.5671101        0.1500000        0.2744199
    6825       8       9    2015        0.4660000        0.8828361        0.3100000        0.5460255        0.1400000        0.2622757
    6826       9       9    2015        0.4490000        0.8121169        0.3100000        0.5216523        0.1300000        0.2522404
    6827      10       9    2015        0.4490000        0.7704322        0.2700000        0.4969909        0.1300000        0.2432627
    6828      11       9    2015        0.4630000        0.7388427        0.2700000        0.4766136        0.1300000        0.2351275
    6829      12       9    2015        0.4490000        0.7109545        0.2700000        0.4587437        0.1400000        0.2331655
    6830      13       9    2015        0.4490000        0.6821777        0.2700000        0.4446254        0.1500000        0.2300484
    6831      14       9    2015        0.5050000        0.9001279        0.3000000        0.5482860        0.1600000        0.2763523
    6832      15       9    2015        0.5910000        0.9840582        0.4000000        0.4943630        0.1900000        0.2636179
    6833      16       9    2015        0.5020000        0.8538401        0.3500000        0.5671247        0.1900000        0.3543847
    6834      17       9    2015        0.5620000        0.7843548        0.5600000        0.5917117        0.3800000        0.3298670
    6835      18       9    2015        0.6640000        0.7766119        0.5500000        0.5859738        0.3100000        0.2907021
    6836      19       9    2015        0.5600000        0.7837146        0.4500000        0.5419747        0.2500000        0.2751136
    6837      20       9    2015        0.5010000        0.7819579        0.3900000        0.5173860        0.2100000        0.2672045
    6838      21       9    2015        0.5370000        0.7524361        0.3600000        0.4948077        0.2000000        0.2579619
    6839      22       9    2015        0.5600000        0.7171594        0.3600000        0.4802811        0.2100000        0.2653444
    6840      23       9    2015        0.6000000        0.6851661        0.3700000        0.4710053        0.2300000        0.2634582
    6841      24       9    2015        0.6520000        0.6588780        0.3500000        0.4622117        0.2200000        0.2520300
    6842      25       9    2015        0.6240000        0.6374412        0.3200000        0.4485402        0.1800000        0.2423629
    6843      26       9    2015        0.6240000        0.6177020        0.2900000        0.4316435        0.1800000        0.2336678
    6844      27       9    2015        0.6240000        0.5968766        0.2800000        0.4153739        0.1800000        0.2258246
    6845      28       9    2015        0.5810000        0.5747648        0.2800000        0.4007548        0.1800000        0.2187303
    6846      29       9    2015        0.5600000        0.5529915        0.2800000        0.3875124        0.1800000        0.2122958
    6847      30       9    2015        0.5460000        0.5328526        0.2800000        0.3754835        0.1800000        0.2064445
    6848       1      10    2015        0.5480000        0.5146235        0.2700000        0.3645273        0.1700000        0.2011098
    6849       2      10    2015        0.5600000        0.4981241        0.2400000        0.3545217        0.1600000        0.1962337
    6850       3      10    2015        0.5600000        0.4831433        0.2400000        0.3453609        0.1700000        0.1917657
    6851       4      10    2015        0.5600000        0.4695036        0.2400000        0.3369523        0.1500000        0.1876616
    6852       5      10    2015        0.5600000        0.4575996        0.2400000        0.3301727        0.1600000        0.1843715
    6853       6      10    2015        0.5600000        0.4529881        0.2600000        0.3316756        0.1800000        0.1900792
    6854       7      10    2015        0.6060000        0.7913084        0.3200000        0.3687743        0.1800000        0.1931566
    6855       8      10    2015        0.6950000        0.9451125        0.3800000        0.3437418        0.1700000        0.2041799
    6856       9      10    2015        0.6910000        0.6816534        0.3300000        0.3492247        0.1900000        0.1958892
    6857      10      10    2015        0.6950000        0.5093811        0.3800000        0.3441791        0.2000000        0.1895658
    6858      11      10    2015        0.6950000        0.4741258        0.3300000        0.3332509        0.2000000        0.1853272
    6859      12      10    2015        0.6710000        0.4643243        0.3200000        0.3242663        0.2300000        0.1814598
    6860      13      10    2015        0.6640000        0.4580773        0.4500000        0.3273760        0.3200000        0.1937211
    6861      14      10    2015        0.8980000        0.9341930        0.5300000        0.6075788        0.3500000        0.2550634
    6862      15      10    2015        1.1550000        1.8238632        0.7900000        0.7826968        0.5400000        0.3765829
    6863      16      10    2015        1.4800000        2.1483471        0.9400000        0.7789070        0.6100000        0.4010738
